trip_id,service_id,route_id,trip_headsign,direction_id,block_id
"1","20","0006","6 | Saint-Jacques Morinais","0","1012124"
"13374","8","0805","STN | République","0","1047902"
"13375","8","0805","STN | Beaulieu Atalante","1","1047902"
"13376","8","0805","STN | Villejean","0","1047902"
"13377","8","0805","STN | République","1","1047901"
"13378","8","0805","STN | République","1","1047400"
"13379","8","0805","STN | République","1","1047901"
"1338","27","0011","11 | ZI Sud-Est","1","1045965"
"13380","8","0805","STN | République","0","1047901"
"13381","8","0805","STN | Villejean","0","1047400"
"13382","8","0805","STN | Villejean","0","1047902"
"13383","8","0805","STN | République","0","1047902"
"13384","8","0805","STN | République","0","1047400"
"13385","8","0805","STN | République","1","1047400"
"13386","8","0805","STN | Beaulieu Atalante","1","1047902"
"13387","8","0805","STN | République","1","1047902"
"13388","8","0805","STN | Beaulieu Atalante","1","1047400"
"13389","8","0805","STN | République","1","1047902"
"1339","20","0011","11 | Saint-Saëns","1","1011991"
"13390","8","0805","STN | Beaulieu Atalante","1","1047901"
"13391","8","0805","STN | République","0","1047902"
"13392","8","0805","STN | Beaulieu Atalante","1","1047902"
"13393","8","0805","STN | Villejean","0","1047901"
"13394","8","0805","STN | République","1","1047901"
"13395","8","0805","STN | République","0","1047400"
"13396","8","0805","STN | Beaulieu Atalante","1","1047400"
"13397","8","0805","STN | Beaulieu Atalante","1","1047901"
"13398","8","0805","STN | Beaulieu Atalante","1","1047901"
"13399","8","0805","STN | République","0","1047400"
"134","21","0006","6 | Saint-Jacques Morinais","0","1009402"
"1340","21","0011","11 | Saint-Saëns","1","1004924"
"13400","8","0805","STN | République","0","1047902"
"13401","8","0805","STN | République","0","1047901"
"13402","8","0805","STN | République","1","1047902"
"13403","8","0805","STN | République","1","1047901"
"13404","8","0805","STN | République","1","1047400"
"13405","8","0805","STN | République","0","1047400"
"13406","8","0805","STN | République","0","1047400"
"13407","8","0805","STN | Beaulieu Atalante","1","1047902"
"13408","8","0805","STN | Beaulieu Atalante","1","1047901"
"13409","8","0805","STN | Beaulieu Atalante","1","1047400"
"1341","22","0011","11 | Saint-Saëns","1","1012225"
"13410","8","0805","STN | Beaulieu Atalante","1","1047400"
"13411","8","0805","STN | Villejean","0","1047901"
"13412","8","0805","STN | Villejean","0","1047400"
"13413","8","0805","STN | Villejean","0","1047901"
"13414","4","0055","55 | Mordelles","0","1043580"
"13415","5","0055","55 | Mordelles","0","1052820"
"13416","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13417","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"13418","4","0055","55 | Mordelles","0","1043590"
"13419","5","0055","55 | Mordelles","0","1052830"
"1342","23","0011","11 | Saint-Saëns","1","1012735"
"13420","4","0055","55 | Mordelles Le Verger","0","1043586"
"13421","5","0055","55 | Mordelles Le Verger","0","1052826"
"13422","4","0055","55 | Mordelles","0","1043583"
"13423","5","0055","55 | Mordelles","0","1052823"
"13424","4","0055","55 | Mordelles Le Verger","0","1043580"
"13425","5","0055","55 | Mordelles Le Verger","0","1052820"
"13426","4","0055","55 | Mordelles","0","1043585"
"13427","5","0055","55 | Mordelles","0","1052825"
"13428","4","0055","55 | Mordelles Le Verger","0","1043586"
"13429","5","0055","55 | Mordelles Le Verger","0","1052826"
"1343","25","0011","11 | Saint-Saëns","1","1054073"
"13430","4","0055","55 | Rennes Charles de Gaulle","1","1043587"
"13431","5","0055","55 | Rennes Charles de Gaulle","1","1052827"
"13432","4","0055","55 | Rennes Charles de Gaulle","1","1043580"
"13433","5","0055","55 | Rennes Charles de Gaulle","1","1052820"
"13434","4","0055","55 | Rennes Charles de Gaulle","1","1043586"
"13435","5","0055","55 | Rennes Charles de Gaulle","1","1052826"
"13436","4","0055","55 | Rennes Charles de Gaulle","1","1043581"
"13437","5","0055","55 | Rennes Charles de Gaulle","1","1052821"
"13438","4","0055","55 | Rennes Charles de Gaulle","1","1043582"
"13439","5","0055","55 | Rennes Charles de Gaulle","1","1052822"
"1344","27","0011","11 | Saint-Saëns","1","1045975"
"13440","4","0055","55 | Rennes Charles de Gaulle","1","1043590"
"13441","5","0055","55 | Rennes Charles de Gaulle","1","1052830"
"13442","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13443","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"13444","4","0055","55 | Rennes Charles de Gaulle","1","1043582"
"13445","5","0055","55 | Rennes Charles de Gaulle","1","1052822"
"13446","4","0055","55 | Rennes Charles de Gaulle","1","1043581"
"13447","5","0055","55 | Rennes Charles de Gaulle","1","1052821"
"13448","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13449","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"1345","20","0011","11 | Saint-Saëns","1","1011989"
"13450","4","0055","55 | Rennes Charles de Gaulle","1","1043590"
"13451","5","0055","55 | Rennes Charles de Gaulle","1","1052830"
"13452","4","0055","55 | Rennes Charles de Gaulle","1","1043581"
"13453","5","0055","55 | Rennes Charles de Gaulle","1","1052821"
"13454","4","0055","55 | Rennes Charles de Gaulle","1","1043582"
"13455","5","0055","55 | Rennes Charles de Gaulle","1","1052822"
"13456","4","0055","55 | Rennes Charles de Gaulle","1","1043590"
"13457","5","0055","55 | Rennes Charles de Gaulle","1","1052830"
"13458","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13459","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"1346","21","0011","11 | Saint-Saëns","1","1004922"
"13460","4","0055","55 | Rennes Charles de Gaulle","1","1043583"
"13461","5","0055","55 | Rennes Charles de Gaulle","1","1052823"
"13462","4","0055","55 | Rennes Charles de Gaulle","1","1043581"
"13463","5","0055","55 | Rennes Charles de Gaulle","1","1052821"
"13464","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13465","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"13466","4","0055","55 | Rennes Charles de Gaulle","1","1043590"
"13467","5","0055","55 | Rennes Charles de Gaulle","1","1052830"
"13468","4","0055","55 | Rennes Charles de Gaulle","1","1043581"
"13469","5","0055","55 | Rennes Charles de Gaulle","1","1052821"
"1347","22","0011","11 | Saint-Saëns","1","1012223"
"13470","4","0055","55 | Rennes Charles de Gaulle","1","1043583"
"13471","5","0055","55 | Rennes Charles de Gaulle","1","1052823"
"13472","4","0055","55 | Rennes Charles de Gaulle","1","1043590"
"13473","5","0055","55 | Rennes Charles de Gaulle","1","1052830"
"13474","4","0055","55 | Rennes Charles de Gaulle","1","1043587"
"13475","5","0055","55 | Rennes Charles de Gaulle","1","1052827"
"13476","4","0055","55 | Rennes Charles de Gaulle","1","1043583"
"13477","5","0055","55 | Rennes Charles de Gaulle","1","1052823"
"13478","4","0055","55 | Rennes Charles de Gaulle","1","1043586"
"13479","5","0055","55 | Rennes Charles de Gaulle","1","1052826"
"1348","23","0011","11 | Saint-Saëns","1","1012733"
"13480","4","0055","55 | Rennes Charles de Gaulle","1","1043580"
"13481","5","0055","55 | Rennes Charles de Gaulle","1","1052820"
"13482","4","0055","55 | Rennes Charles de Gaulle","1","1043585"
"13483","5","0055","55 | Rennes Charles de Gaulle","1","1052825"
"13484","4","0055","55 | Mordelles Le Verger","0","1043586"
"13485","5","0055","55 | Mordelles Le Verger","0","1052826"
"13486","4","0055","55 | Mordelles","0","1043580"
"13487","5","0055","55 | Mordelles","0","1052820"
"13488","4","0055","55 | Mordelles Le Verger","0","1043582"
"13489","5","0055","55 | Mordelles Le Verger","0","1052822"
"1349","25","0011","11 | Saint-Saëns","1","1054071"
"13490","4","0055","55 | Mordelles","0","1043581"
"13491","5","0055","55 | Mordelles","0","1052821"
"13492","4","0055","55 | Mordelles Le Verger","0","1043585"
"13493","5","0055","55 | Mordelles Le Verger","0","1052825"
"13494","4","0055","55 | Mordelles","0","1043590"
"13495","5","0055","55 | Mordelles","0","1052830"
"13496","4","0055","55 | Mordelles Le Verger","0","1043581"
"13497","5","0055","55 | Mordelles Le Verger","0","1052821"
"13498","4","0055","55 | Mordelles","0","1043582"
"13499","5","0055","55 | Mordelles","0","1052822"
"135","22","0006","6 | Saint-Jacques Morinais","0","1012353"
"1350","27","0011","11 | Saint-Saëns","1","1045973"
"13500","4","0055","55 | Mordelles Le Verger","0","1043590"
"13501","5","0055","55 | Mordelles Le Verger","0","1052830"
"13502","4","0055","55 | Mordelles","0","1043585"
"13503","5","0055","55 | Mordelles","0","1052825"
"13504","4","0055","55 | Mordelles Le Verger","0","1043582"
"13505","5","0055","55 | Mordelles Le Verger","0","1052822"
"13506","4","0055","55 | Mordelles","0","1043581"
"13507","5","0055","55 | Mordelles","0","1052821"
"13508","4","0055","55 | Mordelles Le Verger","0","1043585"
"13509","5","0055","55 | Mordelles Le Verger","0","1052825"
"1351","20","0011","11 | ZI Sud-Est","1","1011981"
"13510","4","0055","55 | Mordelles","0","1043590"
"13511","5","0055","55 | Mordelles","0","1052830"
"13512","4","0055","55 | Mordelles Le Verger","0","1043581"
"13513","5","0055","55 | Mordelles Le Verger","0","1052821"
"13514","4","0055","55 | Mordelles","0","1043583"
"13515","5","0055","55 | Mordelles","0","1052823"
"13516","4","0055","55 | Mordelles Le Verger","0","1043590"
"13517","5","0055","55 | Mordelles Le Verger","0","1052830"
"13518","4","0055","55 | Mordelles","0","1043585"
"13519","5","0055","55 | Mordelles","0","1052825"
"1352","21","0011","11 | ZI Sud-Est","1","1004914"
"13520","4","0055","55 | Mordelles Le Verger","0","1043583"
"13521","5","0055","55 | Mordelles Le Verger","0","1052823"
"13522","4","0055","55 | Mordelles","0","1043581"
"13523","5","0055","55 | Mordelles","0","1052821"
"13524","4","0055","55 | Mordelles Le Verger","0","1043587"
"13525","5","0055","55 | Mordelles Le Verger","0","1052827"
"13526","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13527","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13528","4","0054","54 | Rennes Charles de Gaulle","1","1043582"
"13529","5","0054","54 | Rennes Charles de Gaulle","1","1052822"
"1353","22","0011","11 | ZI Sud-Est","1","1012215"
"13530","4","0054","54 | Le Rheu Cintré","0","1043587"
"13531","5","0054","54 | Le Rheu Cintré","0","1052827"
"13532","4","0054","54 | Le Rheu Cintré","0","1043586"
"13533","5","0054","54 | Le Rheu Cintré","0","1052826"
"13534","4","0054","54 | Le Rheu Cintré","0","1043580"
"13535","5","0054","54 | Le Rheu Cintré","0","1052820"
"13536","4","0054","54 | Le Rheu Cintré","0","1043582"
"13537","5","0054","54 | Le Rheu Cintré","0","1052822"
"13538","4","0054","54 | Le Rheu Cintré","0","1043587"
"13539","5","0054","54 | Le Rheu Cintré","0","1052827"
"1354","23","0011","11 | ZI Sud-Est","1","1012725"
"13540","4","0054","54 | Le Rheu Cintré","0","1043581"
"13541","5","0054","54 | Le Rheu Cintré","0","1052821"
"13542","4","0054","54 | Le Rheu Cintré","0","1043586"
"13543","5","0054","54 | Le Rheu Cintré","0","1052826"
"13544","4","0054","54 | Le Rheu Cintré","0","1043580"
"13545","5","0054","54 | Le Rheu Cintré","0","1052820"
"13546","4","0054","54 | Le Rheu Cintré","0","1043582"
"13547","5","0054","54 | Le Rheu Cintré","0","1052822"
"13548","4","0054","54 | Le Rheu Cintré","0","1043585"
"13549","5","0054","54 | Le Rheu Cintré","0","1052825"
"1355","25","0011","11 | ZI Sud-Est","1","1054063"
"13550","4","0054","54 | Le Rheu Cintré","0","1043581"
"13551","5","0054","54 | Le Rheu Cintré","0","1052821"
"13552","4","0054","54 | Le Rheu Cintré","0","1043590"
"13553","5","0054","54 | Le Rheu Cintré","0","1052830"
"13554","4","0054","54 | Le Rheu","0","1043586"
"13555","5","0054","54 | Le Rheu","0","1052826"
"13556","4","0054","54 | Le Rheu","0","1043580"
"13557","5","0054","54 | Le Rheu","0","1052820"
"13558","4","0054","54 | Le Rheu","0","1043582"
"13559","5","0054","54 | Le Rheu","0","1052822"
"1356","27","0011","11 | ZI Sud-Est","1","1045965"
"13560","4","0054","54 | Le Rheu","0","1043585"
"13561","5","0054","54 | Le Rheu","0","1052825"
"13562","4","0054","54 | Le Rheu","0","1043581"
"13563","5","0054","54 | Le Rheu","0","1052821"
"13564","4","0054","54 | Le Rheu","0","1043590"
"13565","5","0054","54 | Le Rheu","0","1052830"
"13566","4","0054","54 | Rennes Charles de Gaulle","1","1043581"
"13567","5","0054","54 | Rennes Charles de Gaulle","1","1052821"
"13568","4","0054","54 | Rennes Charles de Gaulle","1","1043585"
"13569","5","0054","54 | Rennes Charles de Gaulle","1","1052825"
"1357","20","0011","11 | Saint-Saëns","1","1011982"
"13570","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13571","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13572","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13573","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13574","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13575","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"13576","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13577","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13578","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13579","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"1358","21","0011","11 | Saint-Saëns","1","1004915"
"13580","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13581","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"13582","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13583","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13584","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13585","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13586","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13587","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"13588","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13589","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"1359","22","0011","11 | Saint-Saëns","1","1012216"
"13590","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13591","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13592","4","0054","54 | Rennes Charles de Gaulle","1","1043582"
"13593","5","0054","54 | Rennes Charles de Gaulle","1","1052822"
"13594","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13595","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13596","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13597","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"13598","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13599","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"136","23","0006","6 | Saint-Jacques Morinais","0","1012863"
"1360","23","0011","11 | Saint-Saëns","1","1012726"
"13600","4","0054","54 | Rennes Charles de Gaulle","1","1043582"
"13601","5","0054","54 | Rennes Charles de Gaulle","1","1052822"
"13602","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13603","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13604","4","0054","54 | Rennes Charles de Gaulle","1","1043583"
"13605","5","0054","54 | Rennes Charles de Gaulle","1","1052823"
"13606","4","0054","54 | Rennes Charles de Gaulle","1","1043587"
"13607","5","0054","54 | Rennes Charles de Gaulle","1","1052827"
"13608","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13609","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"1361","25","0011","11 | Saint-Saëns","1","1054064"
"13610","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13611","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13612","4","0054","54 | Rennes Charles de Gaulle","1","1043582"
"13613","5","0054","54 | Rennes Charles de Gaulle","1","1052822"
"13614","4","0054","54 | Rennes Charles de Gaulle","1","1043585"
"13615","5","0054","54 | Rennes Charles de Gaulle","1","1052825"
"13616","4","0054","54 | Rennes Charles de Gaulle","1","1043581"
"13617","5","0054","54 | Rennes Charles de Gaulle","1","1052821"
"13618","4","0054","54 | Rennes Charles de Gaulle","1","1043586"
"13619","5","0054","54 | Rennes Charles de Gaulle","1","1052826"
"1362","27","0011","11 | Saint-Saëns","1","1045966"
"13620","4","0054","54 | Rennes Charles de Gaulle","1","1043580"
"13621","5","0054","54 | Rennes Charles de Gaulle","1","1052820"
"13622","4","0054","54 | Rennes Charles de Gaulle","1","1043582"
"13623","5","0054","54 | Rennes Charles de Gaulle","1","1052822"
"13624","4","0054","54 | Rennes Charles de Gaulle","1","1043585"
"13625","5","0054","54 | Rennes Charles de Gaulle","1","1052825"
"13626","4","0054","54 | Rennes Charles de Gaulle","1","1043581"
"13627","5","0054","54 | Rennes Charles de Gaulle","1","1052821"
"13628","4","0054","54 | Rennes Charles de Gaulle","1","1043590"
"13629","5","0054","54 | Rennes Charles de Gaulle","1","1052830"
"1363","20","0011","11 | Saint-Saëns","1","1011987"
"13630","4","0054","54 | Le Rheu Cintré","0","1043581"
"13631","5","0054","54 | Le Rheu Cintré","0","1052821"
"13632","4","0054","54 | Le Rheu Cintré","0","1043585"
"13633","5","0054","54 | Le Rheu Cintré","0","1052825"
"13634","4","0054","54 | Le Rheu Cintré","0","1043587"
"13635","5","0054","54 | Le Rheu Cintré","0","1052827"
"13636","4","0054","54 | Le Rheu Cintré","0","1043580"
"13637","5","0054","54 | Le Rheu Cintré","0","1052820"
"13638","4","0054","54 | Le Rheu Cintré","0","1043586"
"13639","5","0054","54 | Le Rheu Cintré","0","1052826"
"1364","21","0011","11 | Saint-Saëns","1","1004920"
"13640","4","0054","54 | Le Rheu Cintré","0","1043587"
"13641","5","0054","54 | Le Rheu Cintré","0","1052827"
"13642","4","0054","54 | Le Rheu Cintré","0","1043580"
"13643","5","0054","54 | Le Rheu Cintré","0","1052820"
"13644","4","0054","54 | Le Rheu","0","1043586"
"13645","5","0054","54 | Le Rheu","0","1052826"
"13646","4","0054","54 | Le Rheu Cintré","0","1043587"
"13647","5","0054","54 | Le Rheu Cintré","0","1052827"
"13648","4","0054","54 | Le Rheu","0","1043580"
"13649","5","0054","54 | Le Rheu","0","1052820"
"1365","22","0011","11 | Saint-Saëns","1","1012221"
"13650","4","0054","54 | Le Rheu Cintré","0","1043586"
"13651","5","0054","54 | Le Rheu Cintré","0","1052826"
"13652","4","0054","54 | Le Rheu Cintré","0","1043587"
"13653","5","0054","54 | Le Rheu Cintré","0","1052827"
"13654","4","0054","54 | Le Rheu Cintré","0","1043580"
"13655","5","0054","54 | Le Rheu Cintré","0","1052820"
"13656","4","0054","54 | Le Rheu Cintré","0","1043587"
"13657","5","0054","54 | Le Rheu Cintré","0","1052827"
"13658","4","0054","54 | Le Rheu Cintré","0","1043582"
"13659","5","0054","54 | Le Rheu Cintré","0","1052822"
"1366","23","0011","11 | Saint-Saëns","1","1012731"
"13660","4","0054","54 | Le Rheu Mordelles Chavagne","0","1043584"
"13661","5","0054","54 | Le Rheu Mordelles Chavagne","0","1052824"
"13662","4","0054","54 | Le Rheu Mordelles Chavagne","0","1043584"
"13663","5","0054","54 | Le Rheu Mordelles Chavagne","0","1052824"
"13664","4","0051","51 | Betton Champ Devant","1","1043756"
"13665","5","0051","51 | Betton Champ Devant","1","1052889"
"13666","4","0051","51 | Rennes Hoche","0","1043756"
"13667","5","0051","51 | Rennes Hoche","0","1052889"
"13668","4","0051","51 | Rennes Hoche","0","1043756"
"13669","5","0051","51 | Rennes Hoche","0","1052889"
"1367","25","0011","11 | Saint-Saëns","1","1054069"
"13670","4","0051","51 | Betton Champ Devant","1","1043755"
"13671","5","0051","51 | Betton Champ Devant","1","1052888"
"13672","4","0051","51 | Betton Champ Devant","1","1043756"
"13673","5","0051","51 | Betton Champ Devant","1","1052889"
"13674","4","0051","51 | Betton Champ Devant","1","1043755"
"13675","5","0051","51 | Betton Champ Devant","1","1052888"
"13676","4","0051","51 | Rennes Hoche","0","1043755"
"13677","5","0051","51 | Rennes Hoche","0","1052888"
"13678","4","0051","51 | Betton Champ Devant","1","1043755"
"13679","5","0051","51 | Betton Champ Devant","1","1052888"
"1368","27","0011","11 | Saint-Saëns","1","1045971"
"13680","4","0051","51 | Betton Champ Devant","1","1043756"
"13681","5","0051","51 | Betton Champ Devant","1","1052889"
"13682","4","0051","51 | Betton Champ Devant","1","1043756"
"13683","5","0051","51 | Betton Champ Devant","1","1052889"
"13684","4","0051","51 | Betton Champ Devant","1","1043755"
"13685","5","0051","51 | Betton Champ Devant","1","1052888"
"13686","4","0051","51 | Betton Champ Devant","1","1043756"
"13687","5","0051","51 | Betton Champ Devant","1","1052889"
"13688","4","0051","51 | Betton Champ Devant","1","1043755"
"13689","5","0051","51 | Betton Champ Devant","1","1052888"
"1369","20","0011","11 | Saint-Saëns","1","1011989"
"13690","4","0051","51 | Betton Champ Devant","1","1043756"
"13691","5","0051","51 | Betton Champ Devant","1","1052889"
"13692","4","0051","51 | Betton Champ Devant","1","1043758"
"13693","5","0051","51 | Betton Champ Devant","1","1052891"
"13694","4","0051","51 | Betton Champ Devant","1","1043756"
"13695","5","0051","51 | Betton Champ Devant","1","1052889"
"13696","4","0051","51 | Betton Champ Devant","1","1043755"
"13697","5","0051","51 | Betton Champ Devant","1","1052888"
"13698","4","0051","51 | Rennes Hoche","0","1043755"
"13699","5","0051","51 | Rennes Hoche","0","1052888"
"137","25","0006","6 | Saint-Jacques Morinais","0","1054201"
"1370","21","0011","11 | Saint-Saëns","1","1004922"
"13700","4","0051","51 | Rennes Hoche","0","1043755"
"13701","5","0051","51 | Rennes Hoche","0","1052888"
"13702","4","0051","51 | Rennes Hoche","0","1043756"
"13703","5","0051","51 | Rennes Hoche","0","1052889"
"13704","4","0051","51 | Rennes Hoche","0","1043755"
"13705","5","0051","51 | Rennes Hoche","0","1052888"
"13706","4","0051","51 | Rennes Hoche","0","1043756"
"13707","5","0051","51 | Rennes Hoche","0","1052889"
"13708","4","0051","51 | Rennes Hoche","0","1043755"
"13709","5","0051","51 | Rennes Hoche","0","1052888"
"1371","22","0011","11 | Saint-Saëns","1","1012223"
"13710","4","0051","51 | Rennes Hoche","0","1043756"
"13711","5","0051","51 | Rennes Hoche","0","1052889"
"13712","4","0051","51 | Rennes Hoche","0","1043756"
"13713","5","0051","51 | Rennes Hoche","0","1052889"
"13714","4","0051","51 | Rennes Hoche","0","1043755"
"13715","5","0051","51 | Rennes Hoche","0","1052888"
"13716","4","0051","51 | Rennes Hoche","0","1043756"
"13717","5","0051","51 | Rennes Hoche","0","1052889"
"13718","4","0051","51 | Rennes Hoche","0","1043755"
"13719","5","0051","51 | Rennes Hoche","0","1052888"
"1372","23","0011","11 | Saint-Saëns","1","1012733"
"13720","4","0051","51 | Betton Champ Devant","1","1043755"
"13721","5","0051","51 | Betton Champ Devant","1","1052888"
"13722","4","0051","51 | Betton Champ Devant","1","1043758"
"13723","5","0051","51 | Betton Champ Devant","1","1052891"
"13724","4","0051","51 | Betton Champ Devant","1","1043756"
"13725","5","0051","51 | Betton Champ Devant","1","1052889"
"13726","4","0051","51 | Betton Champ Devant","1","1043756"
"13727","5","0051","51 | Betton Champ Devant","1","1052889"
"13728","4","0051","51 | Rennes Hoche","0","1043758"
"13729","5","0051","51 | Rennes Hoche","0","1052891"
"1373","25","0011","11 | Saint-Saëns","1","1054071"
"13730","4","0051","51 | Rennes Hoche","0","1043756"
"13731","5","0051","51 | Rennes Hoche","0","1052889"
"13732","4","0051","51 | Rennes Hoche","0","1043755"
"13733","5","0051","51 | Rennes Hoche","0","1052888"
"13734","4","0051","51 | Rennes Hoche","0","1043758"
"13735","5","0051","51 | Rennes Hoche","0","1052891"
"13736","4","0051","51 | Rennes Hoche","0","1043756"
"13737","5","0051","51 | Rennes Hoche","0","1052889"
"13738","4","0051","51 | Rennes Hoche","0","1043755"
"13739","5","0051","51 | Rennes Hoche","0","1052888"
"1374","27","0011","11 | Saint-Saëns","1","1045973"
"13740","4","0051","51 | Rennes Hoche","0","1043758"
"13741","5","0051","51 | Rennes Hoche","0","1052891"
"13742","4","0051","51 | Rennes Hoche","0","1043756"
"13743","5","0051","51 | Rennes Hoche","0","1052889"
"13744","4","0051","51 | Rennes Hoche","0","1043755"
"13745","5","0051","51 | Rennes Hoche","0","1052888"
"13746","4","0051","51 | Rennes Hoche","0","1043758"
"13747","5","0051","51 | Rennes Hoche","0","1052891"
"13748","4","0051","51 | Rennes Hoche","0","1043756"
"13749","5","0051","51 | Rennes Hoche","0","1052889"
"1375","20","0011","11 | ZI Sud-Est","1","1011982"
"13750","4","0051","51 | Rennes Hoche","0","1043755"
"13751","5","0051","51 | Rennes Hoche","0","1052888"
"13752","4","0051","51 | Rennes Hoche","0","1043758"
"13753","5","0051","51 | Rennes Hoche","0","1052891"
"13754","4","0051","51 | Rennes Hoche","0","1043756"
"13755","5","0051","51 | Rennes Hoche","0","1052889"
"13756","4","0051","51 | Rennes Hoche","0","1043755"
"13757","5","0051","51 | Rennes Hoche","0","1052888"
"13758","4","0051","51 | Rennes Hoche","0","1043758"
"13759","5","0051","51 | Rennes Hoche","0","1052891"
"1376","21","0011","11 | ZI Sud-Est","1","1004915"
"13760","4","0051","51 | Rennes Hoche","0","1043756"
"13761","5","0051","51 | Rennes Hoche","0","1052889"
"13762","4","0051","51 | Rennes Hoche","0","1043755"
"13763","5","0051","51 | Rennes Hoche","0","1052888"
"13764","4","0051","51 | Rennes Hoche","0","1043758"
"13765","5","0051","51 | Rennes Hoche","0","1052891"
"13766","4","0051","51 | Betton Champ Devant","1","1043755"
"13767","5","0051","51 | Betton Champ Devant","1","1052888"
"13768","4","0051","51 | Betton Champ Devant","1","1043755"
"13769","5","0051","51 | Betton Champ Devant","1","1052888"
"1377","22","0011","11 | ZI Sud-Est","1","1012216"
"13770","4","0051","51 | Betton Champ Devant","1","1043758"
"13771","5","0051","51 | Betton Champ Devant","1","1052891"
"13772","4","0051","51 | Betton Champ Devant","1","1043756"
"13773","5","0051","51 | Betton Champ Devant","1","1052889"
"13774","4","0051","51 | Betton Champ Devant","1","1043755"
"13775","5","0051","51 | Betton Champ Devant","1","1052888"
"13776","4","0051","51 | Betton Champ Devant","1","1043758"
"13777","5","0051","51 | Betton Champ Devant","1","1052891"
"13778","4","0051","51 | Betton Champ Devant","1","1043756"
"13779","5","0051","51 | Betton Champ Devant","1","1052889"
"1378","23","0011","11 | ZI Sud-Est","1","1012726"
"13780","4","0051","51 | Betton Champ Devant","1","1043755"
"13781","5","0051","51 | Betton Champ Devant","1","1052888"
"13782","4","0051","51 | Betton Champ Devant","1","1043758"
"13783","5","0051","51 | Betton Champ Devant","1","1052891"
"13784","4","0051","51 | Betton Champ Devant","1","1043756"
"13785","5","0051","51 | Betton Champ Devant","1","1052889"
"13786","4","0051","51 | Betton Champ Devant","1","1043755"
"13787","5","0051","51 | Betton Champ Devant","1","1052888"
"13788","4","0051","51 | Betton Champ Devant","1","1043758"
"13789","5","0051","51 | Betton Champ Devant","1","1052891"
"1379","25","0011","11 | ZI Sud-Est","1","1054064"
"13790","4","0051","51 | Betton Champ Devant","1","1043756"
"13791","5","0051","51 | Betton Champ Devant","1","1052889"
"13792","4","0051","51 | Betton Champ Devant","1","1043755"
"13793","5","0051","51 | Betton Champ Devant","1","1052888"
"13794","4","0051","51 | Betton Champ Devant","1","1043758"
"13795","5","0051","51 | Betton Champ Devant","1","1052891"
"13796","4","0051","51 | Rennes Hoche","0","1043758"
"13797","5","0051","51 | Rennes Hoche","0","1052891"
"13798","4","0051","51 | Betton Chevaigné Saint-Sulpice","1","1043757"
"13799","5","0051","51 | Betton Chevaigné Saint-Sulpice","1","1052890"
"138","27","0006","6 | Saint-Jacques Morinais","0","1046100"
"1380","27","0011","11 | ZI Sud-Est","1","1045966"
